Tick,AverageTemperature,WhiteDaisyCount,BlackDaisyCount,TotalDaisyCount,SolarLuminosity
811,3.69,759,0,759,1.2750
812,3.69,786,0,786,1.2725
813,2.60,751,0,751,1.2700
814,3.30,713,0,713,1.2675
815,5.00,721,0,721,1.2650
816,5.48,733,0,733,1.2625
817,5.20,759,0,759,1.2600
818,4.02,778,0,778,1.2575
819,2.64,776,0,776,1.2550
820,1.95,769,0,769,1.2525
821,1.80,760,0,760,1.2500
822,1.99,751,0,751,1.2475
823,2.35,741,0,741,1.2450
824,2.83,766,0,766,1.2425
825,2.06,798,0,798,1.2400
826,0.41,818,0,818,1.2375
827,-1.24,810,0,810,1.2350
828,-1.84,789,0,789,1.2325
829,-1.43,776,0,776,1.2300
830,-0.80,785,0,785,1.2275
831,-0.90,779,0,779,1.2250
832,-0.80,756,0,756,1.2225
833,0.04,726,0,726,1.2200
834,1.51,718,0,718,1.2175
835,2.47,715,0,715,1.2150
836,2.99,695,0,695,1.2125
837,3.92,713,0,713,1.2100
838,3.64,742,0,742,1.2075
839,2.34,747,0,747,1.2050
840,1.42,723,0,723,1.2025
841,1.79,684,0,684,1.2000
842,3.36,655,0,655,1.1975
843,5.16,655,0,655,1.1950
844,5.98,694,0,694,1.1925
845,4.85,724,0,724,1.1900
846,3.09,733,0,733,1.1875
847,1.80,747,0,747,1.1850
848,0.55,736,0,736,1.1825
849,0.26,732,0,732,1.1800
850,0.19,721,0,721,1.1775
851,0.49,742,0,742,1.1750
852,-0.15,755,0,755,1.1750
853,-0.95,784,0,784,1.1750
854,-2.44,784,0,784,1.1750
855,-3.18,777,0,777,1.1750
856,-3.29,774,0,774,1.1750
857,-3.24,769,0,769,1.1750
858,-3.02,754,0,754,1.1750
859,-2.35,746,0,746,1.1750
860,-1.72,739,0,739,1.1750
861,-1.14,712,0,712,1.1750
862,0.17,706,0,706,1.1750
863,1.04,684,0,684,1.1750
864,2.30,694,0,694,1.1750
865,2.56,717,0,717,1.1750
866,1.83,737,0,737,1.1750
867,0.71,740,0,740,1.1750
868,0.04,706,0,706,1.1750
869,0.98,681,0,681,1.1750
870,2.38,673,0,673,1.1750
871,3.39,676,0,676,1.1750
872,3.78,692,0,692,1.1750
873,3.37,715,0,715,1.1750
874,2.31,719,0,719,1.1750
875,1.62,709,0,709,1.1750
876,1.66,697,0,697,1.1750
877,2.12,687,0,687,1.1750
878,2.73,691,0,691,1.1750
879,2.89,711,0,711,1.1750
880,2.21,721,0,721,1.1750
881,1.50,738,0,738,1.1750
882,0.51,763,0,763,1.1750
883,-0.92,776,0,776,1.1750
884,-2.13,785,0,785,1.1750
885,-3.07,780,0,780,1.1750
886,-3.35,770,0,770,1.1750
887,-3.11,762,0,762,1.1750
888,-2.70,734,0,734,1.1750
889,-1.44,701,0,701,1.1750
890,0.43,666,0,666,1.1750
891,2.67,652,0,652,1.1750
892,4.32,690,0,690,1.1750
893,3.72,717,0,717,1.1750
894,2.40,721,0,721,1.1750
895,1.60,722,0,722,1.1750
896,1.16,710,0,710,1.1750
897,1.39,691,0,691,1.1750
898,2.21,672,0,672,1.1750
899,3.34,684,0,684,1.1750
900,3.45,703,0,703,1.1750
901,2.80,717,0,717,1.1750
902,1.94,707,0,707,1.1750
903,1.89,696,0,696,1.1750
904,2.28,687,0,687,1.1750
905,2.81,694,0,694,1.1750
906,2.81,691,0,691,1.1750
907,2.93,682,0,682,1.1750
908,3.32,672,0,672,1.1750
909,3.89,691,0,691,1.1750
910,3.47,711,0,711,1.1750
911,2.50,725,0,725,1.1750
912,1.50,751,0,751,1.1750
913,0.02,773,0,773,1.1750
914,-1.54,803,0,803,1.1750
915,-3.45,803,0,803,1.1750
916,-4.40,763,0,763,1.1750
917,-3.38,721,0,721,1.1750
918,-1.29,717,0,717,1.1750
919,-0.10,722,0,722,1.1750
920,0.31,722,0,722,1.1750
921,0.51,712,0,712,1.1750
922,0.99,724,0,724,1.1750
923,0.78,725,0,725,1.1750
924,0.64,725,0,725,1.1750
925,0.56,712,0,712,1.1750
926,1.02,709,0,709,1.1750
927,1.35,714,0,714,1.1750
928,1.34,724,0,724,1.1750
929,0.95,715,0,715,1.1750
930,1.10,714,0,714,1.1750
931,1.21,727,0,727,1.1750
932,0.77,727,0,727,1.1750
933,0.56,729,0,729,1.1750
934,0.38,720,0,720,1.1750
935,0.62,722,0,722,1.1750
936,0.67,707,0,707,1.1750
937,1.26,692,0,692,1.1750
938,2.11,681,0,681,1.1750
939,2.95,692,0,692,1.1750
940,2.96,713,0,713,1.1750
941,2.17,729,0,729,1.1750
942,1.18,737,0,737,1.1750
943,0.39,729,0,729,1.1750
944,0.29,728,0,728,1.1750
945,0.28,752,0,752,1.1750
946,-0.63,747,0,747,1.1750
947,-0.89,762,0,762,1.1750
948,-1.59,738,0,738,1.1750
949,-1.03,736,0,736,1.1750
950,-0.68,742,0,742,1.1750
951,-0.73,739,0,739,1.1750
952,-0.64,735,0,735,1.1750
953,-0.45,735,0,735,1.1750
954,-0.35,737,0,737,1.1750
955,-0.38,719,0,719,1.1750
956,0.28,715,0,715,1.1750
957,0.76,711,0,711,1.1750
958,1.15,691,0,691,1.1750
959,2.10,678,0,678,1.1750
960,3.06,682,0,682,1.1750
961,3.39,674,0,674,1.1750
962,3.85,682,0,682,1.1750
963,3.78,677,0,677,1.1750
964,3.94,694,0,694,1.1750
965,3.38,702,0,702,1.1750
966,2.80,707,0,707,1.1750
967,2.32,693,0,693,1.1750
968,2.60,687,0,687,1.1750
969,2.97,689,0,689,1.1750
970,3.08,683,0,683,1.1750
971,3.36,679,0,679,1.1750
972,3.65,696,0,696,1.1750
973,3.16,717,0,717,1.1750
974,2.13,730,0,730,1.1750
975,1.12,761,0,761,1.1750
976,-0.54,764,0,764,1.1750
977,-1.49,749,0,749,1.1750
978,-1.40,738,0,738,1.1750
979,-0.94,738,0,738,1.1750
980,-0.71,741,0,741,1.1750
981,-0.71,755,0,755,1.1750
982,-1.23,769,0,769,1.1750
983,-2.02,777,0,777,1.1750
984,-2.71,773,0,773,1.1750
985,-2.91,766,0,766,1.1750
986,-2.74,753,0,753,1.1750
987,-2.18,735,0,735,1.1750
988,-1.22,715,0,715,1.1750
989,0.01,696,0,696,1.1750
990,1.34,680,0,680,1.1750
991,2.60,683,0,683,1.1750
992,3.12,697,0,697,1.1750
993,2.86,700,0,700,1.1750
994,2.61,696,0,696,1.1750
995,2.64,704,0,704,1.1750
996,2.35,691,0,691,1.1750
997,2.70,688,0,688,1.1750
998,2.98,684,0,684,1.1750
999,3.27,659,0,659,1.1750
